Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2005-08-01,35.07375717163086,35.09704609992972,34.79894399253129,34.9805993333393,2993349
2005-08-02,34.87812042236328,35.1622499676177,34.77099009794506,35.07840856697356,2920393
2005-08-03,34.55671691894531,34.82221567025761,34.430953793298684,34.724399669744116,4007557
2005-08-04,34.165462493896484,34.556724456194495,34.00243791591137,34.556724456194495,3924196
2005-08-05,33.997764587402344,34.30518501930138,33.960501053970276,34.16544730020478,3221785
2005-08-08,33.69501495361328,34.1002493646326,33.536646481158556,33.94653910094054,4481651
2005-08-09,33.536651611328125,33.95586071276273,33.50404627009694,33.75557045590036,4765462
2005-08-10,33.536651611328125,33.86270289854442,33.44815200658507,33.620493006595936,6054630
2005-08-11,33.70433044433594,33.74159399066693,33.457464496994504,33.63912189462585,4169615
2005-08-12,33.50870895385742,33.74160245795276,33.50870895385742,33.69968281726928,3256828
2005-08-15,33.62049102783203,33.825437357011786,33.16402052765253,33.53664963749878,4039968
2005-08-16,33.3782844543457,33.676386477696106,33.37362624498006,33.64843934659777,2968352
2005-08-17,33.62190628051758,33.76246569617433,33.331416108952546,33.378268534963716,3150384
2005-08-18,33.69688415527344,33.729681721734124,33.39702466036337,33.6828292768612,3627109
2005-08-19,33.76716613769531,34.15604913914796,33.70157100248659,33.80933504965068,3497224
2005-08-22,33.69688415527344,34.18415984254747,33.453248449260514,33.90303876043767,3416015
2005-08-23,33.261138916015625,33.69687422031123,33.19554380243388,33.69687422031123,3984235
2005-08-24,33.41576385498047,33.55632332152029,33.00345466138101,33.13933059372283,4467778
2005-08-25,33.40638732910156,33.51883702251343,33.28925623984192,33.514151351418306,2592450
2005-08-26,33.261138916015625,33.411069688078115,33.054984371632635,33.35016024512699,3583096
2005-08-29,33.303321838378906,33.43919565576716,32.989405287792614,33.03157206597805,2249796
2005-08-30,33.256465911865234,33.4298251031086,33.10653722032246,33.30332049839359,2853895
2005-08-31,33.33610534667969,33.37827210707775,33.0362438027722,33.20023158660761,3402620
2005-09-01,33.20022964477539,33.61253657150363,33.083096436439675,33.453236605236135,3593502
2005-09-02,33.500099182128906,33.58912053293735,33.2845732439548,33.448561067877705,2998731
2005-09-06,34.06234359741211,34.090455494069765,33.63129380278661,33.771853286074894,3874203
2005-09-07,34.56366729736328,34.81198864529223,34.06233679243733,34.123246245964474,4613450
2005-09-08,34.259124755859375,34.5870982883371,33.83744633206584,33.85150121071356,4323779
2005-09-09,34.4465217590332,34.61050737526961,34.24973645440183,34.41372420826131,3022412
2005-09-12,34.7791862487793,34.91506215128057,34.43715793237671,34.54491981012031,4704586
2005-09-13,34.67141342163086,34.94316300319001,34.662042083004486,34.69015609888361,3593023
2005-09-14,34.540252685546875,34.89633604586473,34.46528619249345,34.741721661988066,2879250
2005-09-15,34.3481330871582,34.58708517217084,34.127923683400404,34.44652575087615,2930559
2005-09-16,34.366886138916016,34.58709776044506,34.113879088501456,34.516816955406746,4735562
2005-09-19,33.9686279296875,34.343453835737186,33.80464226379818,34.32002761741352,3420680
2005-09-20,33.898345947265625,34.193519689367506,33.828065161569675,33.917086492560244,3186264
2005-09-21,33.88898468017578,34.07171306720715,33.68751574227869,33.90303955891904,3519230
2005-09-22,34.10919189453125,34.273179719762155,33.81870161854966,33.828072962169706,2921110
2005-09-23,33.99205017089844,34.18414984144871,33.846805069137154,34.10918338643571,2609433
2005-09-26,34.2638053894043,34.399679171931076,34.160727031440956,34.24974837519956,3096324
2005-09-27,34.2872314453125,34.385624131405145,34.10918875864419,34.20289577335758,2381714
2005-09-28,34.05296325683594,34.50744129330298,33.83743948527051,34.446531843697876,3659880
2005-09-29,34.2872314453125,34.385624131405145,33.95926010025131,34.151357663433544,3377504
2005-09-30,34.37156677246094,34.4277905532002,34.20289543024317,34.287231101352056,2219537
2005-10-03,33.98268508911133,34.49807044493873,33.945201857058365,34.324713435926405,2560397
2005-10-04,33.500099182128906,34.156046202572554,33.45324673965035,33.982689172728335,3385637
2005-10-05,33.34547805786133,33.70156341150451,33.336108853244816,33.45792775187261,4324377
2005-10-06,33.31737518310547,33.62660602699671,33.02688275231486,33.43450629716538,4689636
2005-10-07,33.607852935791016,33.729671821854886,33.39232918748429,33.504776732274486,2759052
2005-10-10,33.44856643676758,33.82807812215671,33.38765696919438,33.73437108453454,2342844
2005-10-11,33.054996490478516,33.406396265125935,32.96129159400527,33.382970041007624,3422115
2005-10-12,32.97532653808594,33.382949859237,32.86756468971493,32.933159787689874,4460602
2005-10-13,32.830101013183594,33.209612680765595,32.66142963595253,32.848841564778965,4072739
2005-10-14,33.134639739990234,33.162751628901795,32.834778166517836,32.928485175430914,3068816
2005-10-17,33.95457077026367,34.05764912311819,33.16275219610781,33.270514082507965,5665572
2005-10-18,35.00408172607422,35.32268381014,34.245058673936214,34.343449205154165,8390777
2005-10-19,35.444515228271484,35.444515228271484,34.737032121792254,35.00877975039051,5002509
2005-10-20,35.093109130859375,35.585068285011786,34.91038077320671,35.44450669443356,3985311
2005-10-21,35.08842849731445,35.44451178338244,35.00877634785104,35.02283336397662,3721354
2005-10-24,35.40235137939453,35.439834624848814,35.13060159069384,35.32270135322561,2840978
2005-10-25,35.45387268066406,35.744362885422774,35.20086570357135,35.491355908330064,3514685
2005-10-26,35.219608306884766,35.692826869344515,35.219608306884766,35.41170798947912,2406591
2005-10-27,35.05095291137695,35.561652798208335,35.027526683677046,35.336757592089896,2307921
2005-10-28,35.720943450927734,35.720943450927734,35.0509415845265,35.25709616939025,3261492
2005-10-31,35.59912109375,35.83338754760815,35.39296652884988,35.72093999177602,4222358
2005-11-01,35.074371337890625,35.37891864312622,34.910385642840126,35.3742329711035,4400562
2005-11-02,35.21025466918945,35.332071479237605,34.85885484519107,35.17745709576799,4397333
2005-11-03,35.20556640625,35.48199971705622,34.957242856166204,35.280530755966694,3016910
2005-11-04,35.20088577270508,35.56165483019694,35.083752489887985,35.30396203552427,2961416
2005-11-07,35.53821563720703,35.76779644576003,35.30394915703068,35.44450861761171,2178275
2005-11-08,35.58507537841797,35.786544324083415,35.37423508814624,35.538220793010794,2266420
2005-11-09,35.650657653808594,35.92240946465196,35.5241552277978,35.608490891012856,2888220
2005-11-10,36.16136932373047,36.21759311124833,35.496050942062425,35.650665288924515,3594100
2005-11-11,36.334716796875,36.42842165966408,36.203526568772716,36.26912168282386,2482298
2005-11-14,36.372196197509766,36.47527239683942,36.18478220538973,36.24100597550107,2757019
2005-11-15,36.57367706298828,36.81731491939594,36.29724377602501,36.34878189561149,3084723
2005-11-16,36.03486251831055,36.84542385322948,35.85213415129592,36.73297628510476,5919363
2005-11-17,36.198856353759766,36.28787558389281,35.880251988799394,36.21759904441885,4734366
2005-11-18,36.62052536010742,36.89695858347039,36.38157323093433,36.89695858347039,4425200
2005-11-21,37.121856689453125,37.1921374875621,36.597099952285994,36.73297587694684,3082331
2005-11-22,36.872222900390625,37.36209120516213,36.5754738118507,37.25846563088671,4885062
2005-11-23,36.80156707763672,36.919324582762094,36.63670743006778,36.77330321335084,3151460
2005-11-25,36.89104080200195,36.905172726515445,36.622555726398396,36.773283360450634,1393340
2005-11-28,36.834529876708984,36.99939378913966,36.70735110907711,36.97112993054056,2712528
2005-11-29,36.90518569946289,37.09359853178218,36.82040271864006,36.83924099324953,2987967
2005-11-30,36.9664192199707,37.305559734348705,36.84866173875345,36.90518515781645,3502366
2005-12-01,37.33852005004883,37.60700511408516,37.08887325318831,37.10300517709295,3344255
2005-12-02,37.39977264404297,37.55992163365898,37.183095930763336,37.23491301078832,2074342
2005-12-05,36.89104080200195,37.58345782482692,36.80625785098212,37.258445051169396,3422713
2005-12-06,36.5990104675293,37.07004033603387,36.51422749809612,36.95228286890772,4124526
2005-12-07,36.44826889038086,37.164234704946864,36.31637954600715,36.92871986057804,4569916
2005-12-08,36.24102020263672,36.735603185233956,36.198628726366586,36.660237217840994,2687412
2005-12-09,36.67439270019531,36.77801828565478,36.226915846053615,36.485979809702286,3021455
2005-12-12,36.32111358642578,36.81569679744493,36.16567523629276,36.67909672433757,2380997
2005-12-13,36.24574661254883,36.64612123557589,36.11856783038002,36.45771268217434,2940127
2005-12-14,36.52834701538086,36.697917194668214,36.18920235877609,36.18920235877609,2514710
2005-12-15,36.50008773803711,36.73089198023404,36.25515157129003,36.44356433786706,3481078
2005-12-16,36.31167221069336,36.825093414705265,36.22217862474103,36.71204662296008,5687937
2005-12-19,36.53776931762695,36.62255656862725,36.1986289096871,36.22218211775126,3266396
2005-12-20,36.471824645996094,36.862777767712934,36.41059061025441,36.42000759434299,3557024
2005-12-21,36.76387405395508,36.85808261670466,36.533069737168155,36.5660442384417,2295961
2005-12-22,37.04178237915039,37.18308876698747,36.599012048651495,36.966416393484934,2854254
2005-12-23,37.02293014526367,37.17836842072467,34.606549423213,36.688500386833695,1310457
2005-12-27,36.44826889038086,37.20662617348489,36.43413696819156,37.04176664203269,2184733
2005-12-28,36.834529876708984,36.95699800124102,36.52365322031109,36.547202137778314,1932258
2005-12-29,36.87691879272461,37.05591030306837,36.78742088853712,36.905178348025615,1643304
2005-12-30,36.50480651855469,36.88162783769311,36.48125330571974,36.79213422498338,2067406
2006-01-03,37.2631721496582,37.37621899963126,36.38234626976581,36.6272825440516,3728171
2006-01-04,37.07475280761719,37.44215715470394,36.8580804327858,37.44215715470394,3059368
2006-01-05,36.735618591308594,37.04649957640408,36.53307381213197,36.93345272692071,3025282
2006-01-06,37.037071228027344,37.16424998395717,36.570751988305744,37.041781870693754,2965482
2006-01-09,37.22076416015625,37.60229603522226,36.956985428430634,36.97582799441977,2207338
2006-01-10,36.98996353149414,37.216057153322666,36.77799753750666,37.21134651136532,2296200
2006-01-11,36.91460037231445,37.05120040342885,36.66495352166792,36.947570570498286,2284240
2006-01-12,36.5990104675293,36.84865732936428,36.36349553327702,36.83452540178158,2536836
2006-01-13,36.50480651855469,36.83452571005475,36.2457383694964,36.2457383694964,2302659
2006-01-17,36.31167221069336,36.561318999976585,36.26928073829648,36.31638285185193,2479786
2006-01-18,36.354061126708984,36.40116323138353,36.04318035900991,36.26927389987126,2192986
2006-01-19,36.226890563964844,36.44356287290177,36.127971394120685,36.3587756270397,2161292
2006-01-20,35.44026565551758,36.22688680108523,35.412003959504155,36.22688680108523,3928262
2006-01-23,35.65694808959961,35.9065927688831,35.23773104718182,35.562741698750656,3532386
2006-01-24,34.950408935546875,35.60984947824696,34.72431528079437,34.860913172371376,6591395
2006-01-25,34.38516616821289,34.776121496709095,34.26740872039004,34.50292361603575,8940339
2006-01-26,34.243865966796875,34.58771711015899,33.92356588890879,34.48880220536491,6012890
2006-01-27,34.220306396484375,34.50292340996513,34.10254894936483,34.12610000898566,4560468
2006-01-30,34.220306396484375,34.545317036494936,34.11196808380393,34.33806384360392,4142466
2006-01-31,34.26742935180664,34.502944389249066,33.895316366293606,34.10256968520361,6360208
2006-02-01,34.474666595458984,34.5735836387066,33.91885162414887,34.05544950852499,4579604
2006-02-02,33.98479080200195,34.705465246036354,33.93768653471547,34.46053122240493,3835692
2006-02-03,33.4902229309082,33.95654224860131,33.443118645383784,33.79639111624416,3896927
2006-02-06,33.52318572998047,33.584419783321,33.438400613589515,33.44311125600274,3051594
2006-02-07,33.278263092041016,33.57972067082306,33.240580088812095,33.51848874547367,3746829
2006-02-08,33.44310760498047,33.574996982089466,33.11338631122344,33.27824803260969,3403936
2006-02-09,33.97066879272461,34.32865187292517,33.56087293749922,33.61268571252405,4542528
2006-02-10,34.201446533203125,34.38043793422645,33.6786042481681,34.05071896824967,3506313
2006-02-13,34.3427848815918,34.58301050531155,34.21560825357606,34.239159321799995,2775079
2006-02-14,34.714900970458984,34.91273295811602,34.57830305143659,34.62069454571213,4615842
2006-02-15,34.44641876220703,34.940999879589135,34.427578334055454,34.719616789995996,3196788
2006-02-16,34.40872573852539,34.550034281060576,34.14965971904157,34.47938108430095,3495908
2006-02-17,34.74785232543945,34.9268437795736,34.422841753355335,34.455814089539516,2796966
2006-02-21,34.47937774658203,34.903305482165884,34.31451600540355,34.70076075028721,4432735
2006-02-22,34.593143463134766,34.95339039907024,34.593143463134766,34.69268606257151,3198224
2006-02-23,34.91072463989258,35.114548072747404,34.602618193364485,34.65001818701229,3222981
2006-02-24,35.033966064453125,35.15246604466914,34.66423834079858,35.048185197036766,2309596
2006-02-27,34.929683685302734,35.38947096970746,34.929683685302734,35.07662625855232,3318063
2006-02-28,34.88228988647461,35.114553785828235,34.65950468982925,34.93443032049152,3223579
2006-03-01,34.920196533203125,35.166681642372176,34.844356125630924,35.166681642372176,2434458
2006-03-02,34.62631607055664,34.9818224889704,34.59787564358776,34.90598207125529,3177892
2006-03-03,34.545745849609375,34.7400884665873,34.441462810235954,34.626326723711806,3699467
2006-03-06,34.104915618896484,34.50782212371197,33.910573015570534,34.34666038682824,4290291
2006-03-07,34.256591796875,34.28977265667645,33.93900665678364,34.03380664180979,3533941
2006-03-08,34.3087272644043,34.63579322078768,34.15230385154126,34.37034854333199,2983661
2006-03-09,34.033809661865234,34.48885871331448,34.01959052789184,34.379837423296756,2569965
2006-03-10,34.280303955078125,34.50782746003072,34.07174002133609,34.081220888244616,2191909
2006-03-13,34.17127227783203,34.37509571633549,34.07172969328604,34.365614852300865,2389130
2006-03-14,34.85383987426758,34.95812071364192,34.21392705614172,34.21392705614172,3144284
2006-03-15,35.076637268066406,35.19039901692016,34.60736897274145,34.735352021505136,3424746
2006-03-16,35.498504638671875,35.768687703917706,35.21409811127705,35.30890028707533,5188487
2006-03-17,35.451087951660156,35.763934787417845,35.43212838930731,35.69283264403506,4843202
2006-03-20,35.550636291503906,35.640698011861026,35.337331989331176,35.474795867174365,2091445
2006-03-21,35.51746368408203,35.71180846598835,35.37526150378859,35.64544672764929,3824449
2006-03-22,36.05781555175781,36.09573683449792,35.43686454893781,35.43686454893781,3533821
2006-03-23,36.38962936401367,36.47968891473594,36.029382510701915,36.346965479260795,4148565
2006-03-24,36.40385818481445,36.52709645727726,36.20477299044423,36.3327560207385,4089602
2006-03-27,36.42281723022461,36.607681135061746,36.266395922383545,36.35645549577956,3339830
2006-03-28,36.16685485839844,36.59346139238394,36.09575485070401,36.42281877878974,4199156
2006-03-29,36.764095306396484,37.32342734516515,36.764095306396484,36.88259745378537,6294070
2006-03-30,36.27114486694336,36.7925536739847,36.024659602651305,36.76885150425913,4021670
2006-03-31,35.877708435058594,36.44177885091659,35.83978713511851,36.27113624509557,3738457
2006-04-03,35.94879913330078,36.5887098207764,35.9108800057832,36.01042041877392,4309188
2006-04-04,36.49864959716797,36.96791771433438,36.27112618584016,36.27112618584016,4346982
2006-04-05,36.716697692871094,36.92526373490716,36.403855117634805,36.92052330268735,3329784
2006-04-06,38.5748176574707,38.87344329699405,37.702642902836,37.9159450774045,12523436
2006-04-07,38.40890884399414,38.906615273662716,38.304623665923735,38.51318969685289,4913048
2006-04-10,38.385215759277344,38.570079674075615,37.97282835710049,37.97282835710049,3066783
2006-04-11,38.29513168334961,38.45155724243266,38.001250937968386,38.001250937968386,3338754
2006-04-12,38.44209289550781,38.57007592602467,37.911203368142786,37.911203368142786,2938333
2006-04-13,38.38045120239258,38.65063841773964,38.19558740378931,38.34727251684274,2145504
2006-04-17,38.04391098022461,38.25721305873852,37.59360034472459,38.18137049351139,3734510
2006-04-18,38.67435073852539,38.9634954574704,38.08184000497949,38.09132086875008,5232022
2006-04-19,38.811805725097656,39.05355039504318,38.70752489792406,38.72174186511276,3495310
2006-04-20,39.15309524536133,39.32847822927184,38.57006544277263,38.797588846201286,5120674
2006-04-21,40.31916046142578,40.52772649373386,39.77404970847957,39.81671359646794,11084767
2006-04-24,40.508758544921875,40.717320219990036,39.81670748192714,39.82144791319787,5218985
2006-04-25,40.20065689086914,40.52772506116033,40.006316486638404,40.29072077044932,4731137
2006-04-26,40.53719711303711,40.5988140630249,40.10110775584775,40.214869444643135,3234702
2006-04-27,40.39974594116211,40.61304809325061,40.05372033544825,40.29072464897412,3577595
2006-04-28,40.49454879760742,40.532472258586665,40.26228489995855,40.29072749569298,3027076
2006-05-01,40.27651596069336,40.63676297604513,40.214894646877575,40.53248208349943,3406328
2006-05-02,40.05373001098633,40.437674842535266,39.61764041167889,40.3618322328268,4553531
2006-05-03,40.71732711791992,40.71732711791992,40.10585895772769,40.17222068154928,3967850
2006-05-04,40.987518310546875,41.08231831053955,40.68889268779415,40.71733095770709,3976341
2006-05-05,41.38093566894531,41.380935668945305,41.02068882058,41.0917909689805,4343872
2006-05-08,41.77437973022461,41.8786606098597,41.26718798117732,41.28614971391562,4214226
2006-05-09,41.51366424560547,41.61794510273256,41.15341735261022,41.52788554208966,4801581
2006-05-10,41.546844482421875,41.59898923812619,41.3477636251261,41.35724448979961,3370687
2006-05-11,41.31932830810547,41.54211569153345,41.134464390050454,41.35725177347844,3059488
2006-05-12,41.0349235534668,41.551591837343295,40.88324266905622,41.19134487100389,3021694
2006-05-15,41.295623779296875,41.33828334571967,40.79791297858688,41.09653859397047,3106610
2006-05-16,41.124969482421875,41.395152426476315,40.86900350632022,41.2956120247527,3825286
2006-05-17,40.22909164428711,40.96772297186367,40.08613368777538,40.93436307155774,4970576
2006-05-18,40.100433349609375,40.42447488368295,39.85263432457268,39.85263432457268,3217838
2006-05-19,40.176666259765625,40.46735217021915,39.89074604852163,40.29580004347276,3344494
2006-05-22,39.900272369384766,40.31009201139336,39.357021863020314,40.1766611470375,3595774
2006-05-23,39.76207733154297,40.0384704680622,39.557169676811796,39.83832416385158,3329186
2006-05-24,39.94316864013672,40.076599535664926,39.38562525597397,39.64295129933133,3476294
2006-05-25,39.676326751708984,40.13856501928698,39.485711733122514,40.00513407144966,3374992
2006-05-26,39.96698760986328,40.028937343140996,39.50951098401818,39.67630173779558,2198248
2006-05-30,39.7716178894043,40.01941689028193,39.71919953895192,39.790680688938366,2792182
2006-05-31,39.8669319152832,40.32440436819033,39.623898587609595,39.88599036864314,4023703
2006-06-01,40.27197265625,40.348215140938386,39.619119747980406,39.86691869388104,2059273
2006-06-02,40.400634765625,40.61507380348763,40.26720390513647,40.41016181428988,2773404
2006-06-05,39.52859115600586,40.18621001826383,39.495235599545595,40.07660759926534,3109002
2006-06-06,39.19978332519531,39.986063049376305,38.73754080432408,39.64772439598286,5142680
2006-06-07,38.28481674194336,39.209297017885774,38.28481674194336,39.199765620979406,4542169
2006-06-08,38.956748962402344,39.04728857499202,37.760645107214636,38.027502592770354,5304738
2006-06-09,38.394432067871094,39.01392959321385,38.24194271069945,38.78519338332313,3063195
2006-06-12,38.19906234741211,38.64223774345259,38.07039712008835,38.39443869057234,3031980
2006-06-13,38.10374069213867,38.70894103131727,38.09420929336958,38.28958992333834,4119263
2006-06-14,38.07514572143555,38.3467688084809,37.779694140673364,38.027488734001906,2976724
2006-06-15,38.55168533325195,38.76135870950165,37.765401475784024,37.956016403089244,3815240
2006-06-16,38.365840911865234,38.67082396410985,38.270531262138974,38.58981141408248,4197362
2006-06-19,37.85116958618164,38.45636982252511,37.59384360447014,38.45636982252511,2928167
2006-06-20,38.07037353515625,38.41347769661875,37.670085346783345,37.85116447511255,2558722
2006-06-21,38.31342315673828,38.75183276818769,38.07515555111877,38.07515555111877,2795291
2006-06-22,37.92743682861328,38.50404318385223,37.784478839222224,38.432566363290434,2145385
2006-06-23,38.08468246459961,38.256238966497556,37.87977475953957,37.93219311079369,2868486
2006-06-26,38.222877502441406,38.28959295083426,37.93219155832941,38.084680905894345,1945772
2006-06-27,37.5033073425293,38.56598007305528,37.46518609440736,38.31341973831515,3022770
2006-06-28,37.779701232910156,37.817822481748145,37.46042109849393,37.50807374660794,2138328
2006-06-29,38.670814514160156,38.83760092509075,37.78445977342173,37.78445977342173,3307538
2006-06-30,38.48975372314453,38.95675768867559,38.461159513858384,38.90433931991882,3909365
2006-07-03,38.65652847290039,38.708946825711095,38.49926906620176,38.67082557319418,782902
2006-07-05,38.3848876953125,38.561205493204326,38.1799800549797,38.551678444567344,2580848
2006-07-06,38.78519821166992,38.885269228888276,38.50880496675521,38.53739917068446,2727478
2006-07-07,35.311256408691406,36.350100870903795,35.18735471546587,36.350100870903795,29133125
2006-07-10,34.83949279785156,35.55906157745191,34.70129831881511,35.49234610172369,11021738
2006-07-11,34.82994079589844,35.13015806625209,34.61549957791261,34.90618545107009,6495596
2006-07-12,34.65364074707031,35.07299200069695,34.52974121657149,35.02533716443311,5167557
2006-07-13,34.13420486450195,34.582148000244,34.02936817326569,34.539261053513876,5759936
2006-07-14,33.93882369995117,34.29622504015687,33.776800802439496,34.14849923983716,5203676
2006-07-17,33.67196273803711,34.06748530626126,33.438460886544306,33.9292909097395,6199944
2006-07-18,33.76250457763672,33.84828281473936,33.59095245169712,33.786333073572365,6318468
2006-07-19,33.843509674072266,34.015061762291154,33.66242618957487,33.90545940161781,6419769
2006-07-20,33.881649017333984,34.1675692988147,33.86258621581301,34.02460915807434,4082546
2006-07-21,33.700557708740234,34.17709285119955,33.319327855466476,34.01030424685906,6718650
2006-07-24,34.16280746459961,34.16280746459961,33.71009848924477,33.85782652121697,4153230
2006-07-25,32.45680236816406,33.83875301341016,31.951675190746823,33.833987313998115,22556440
2006-07-26,32.909507751464844,33.27644050238459,32.09463405929006,32.45680111098235,10965646
2006-07-27,33.23831558227539,33.69102437645486,33.10012118158177,33.30503102018242,7344636
2006-07-28,33.60525131225586,33.63384333474579,33.25261564350244,33.50517814647464,4798352
2006-07-31,33.548065185546875,33.82445399442134,33.37651306125249,33.40510508196822,3671481
2006-08-01,33.31456756591797,33.40987286435984,33.090594896660136,33.357454515390195,4070227
2006-08-02,33.171607971191406,33.400346358824386,33.14301811863722,33.314570278762,5783019
2006-08-03,33.01433181762695,33.25736497625583,32.980974112115945,33.17158677686644,5496696
2006-08-04,33.09536361694336,33.49565416863855,32.90951435458012,33.30980490627531,4945221
2006-08-07,32.88092041015625,33.076301061493176,32.77608370876232,33.07153536158742,4321985
2006-08-08,32.671241760253906,33.123950596722324,32.53781304610862,33.095358574110264,4870710
2006-08-09,32.54734420776367,33.05247359419162,32.490160159136565,33.05247359419162,4282876
2006-08-10,32.599769592285156,32.89522127896271,32.537819834678565,32.599769592285156,3736902
2006-08-11,32.65694808959961,32.85232655592642,32.58070124361863,32.6664794888805,4028846
2006-08-14,32.699825286865234,33.0143396280144,32.6188149395345,32.65693835115643,5419315
2006-08-15,33.25260543823242,33.28119745194743,32.97144882492469,33.11441106763198,5562118
2006-08-16,33.73392105102539,33.80540002982581,33.42893798723719,33.50041696603761,6273020
2006-08-17,33.92929458618164,34.10561241862345,33.59571954470448,33.73391613033337,3788210
2006-08-18,33.934059143066406,34.10561127034751,33.848283079425855,34.08178494835839,2972897
2006-08-21,33.89117431640625,34.05319723989119,33.80539824190239,33.97695039091012,2914532
2006-08-22,33.97218322753906,34.18185879200437,33.89117285635314,33.89593855597579,2502750
2006-08-23,33.73716735839844,34.25996284767617,33.593278792003325,34.07770545574426,3329305
2006-08-24,33.62205123901367,33.85227290918591,33.40621732910094,33.813901901406375,2972060
2006-08-25,33.53572082519531,33.76594471726388,33.39183226031047,33.60286955155918,3689780
2006-08-28,34.02494812011719,34.19281776744014,33.454188255664825,33.454188255664825,3179446
2006-08-29,34.34629821777344,34.44222466435007,33.78992832883377,34.02494670058207,3836768
2006-08-30,34.26475524902344,34.53334793573916,34.25995859936292,34.53334793573916,3076232
2006-08-31,34.38945770263672,34.51895848411682,34.26955022000772,34.437419820387326,2129837
2006-09-01,34.39905548095703,34.68683260144017,34.36548111885854,34.40864659280463,2974811
2006-09-05,34.22159957885742,34.53335782529298,34.11607982086537,34.408653651417474,3483948
2006-09-06,34.293521881103516,34.40863268276205,34.07289138575674,34.22157872419287,2994425
2006-09-07,33.85707473754883,34.38946352538386,33.85707473754883,34.29353708538812,3919053
2006-09-08,34.298336029052734,34.33670704526735,33.86187365202852,33.93381684564632,2770414
2006-09-11,34.22159957885742,34.30313608167864,33.957801278003906,34.30313608167864,2618642
2006-09-12,34.806732177734375,34.893065294230055,34.15923270989064,34.37986105596218,4625650
2006-09-13,35.1904411315918,35.39188510147693,34.82112536325856,34.82112536325856,4253454
2006-09-14,35.2672004699707,35.38231136643559,35.10892189320465,35.20484836967661,3139141
2006-09-15,35.55976104736328,35.82835376795441,35.50220562068325,35.61251982377784,6765413
2006-09-18,35.439842224121094,35.684453803507836,35.25278605303098,35.55974968944776,2964525
2006-09-19,35.13288116455078,36.14969637003977,34.99378928234083,35.86671595653465,3134596
2006-09-20,35.21442413330078,35.540574448766165,35.094516637049686,35.156868710160474,4610580
2006-09-21,35.06575012207031,35.46864040094918,34.85471496200688,35.372713935668166,3991889
2006-09-22,35.04655075073242,35.28156906802908,34.63886618255484,35.15686493519759,2880925
2006-09-25,35.34872055053711,35.39668267234038,34.83551621893037,35.099312265353696,5064462
2006-09-26,35.85232925415039,35.97223673912417,35.49260679922905,35.54057110617007,5846885
2006-09-27,35.80435562133789,35.95783522708546,35.66046493504035,35.90027982786717,4046905
2006-09-28,35.7803955078125,35.9674517703001,35.55017376213744,35.7803955078125,3273332
2006-09-29,35.694053649902344,35.972239650265095,35.636498227517315,35.78038678347988,3100271
2006-10-02,35.295963287353516,35.828352052783835,35.1712591394323,35.828352052783835,3519828
2006-10-03,35.506996154785156,35.55016381414625,35.01297843238937,35.13768257248518,3557024
2006-10-04,35.909889221191406,35.98183459659122,35.50699905780747,35.50699905780747,3618139
2006-10-05,36.41348648071289,36.42787642563907,35.972227660089445,35.972227660089445,3129334
2006-10-06,36.427894592285156,36.528615503990245,36.34156144442949,36.427894592285156,3103740
2006-10-09,36.3559455871582,36.40870436310628,36.178482658421686,36.240834734815905,2174208
2006-10-10,36.06817626953125,36.33676904593118,36.03939855021173,36.30319467534952,2270606
2006-10-11,36.19767379760742,36.26002369356594,35.9674498758056,36.06817297835972,3187818
2006-10-12,36.17850112915039,36.236056584706155,35.90511162113354,36.18329778182237,2524397
2006-10-13,36.16409683227539,36.41350516629734,36.14011576667784,36.370339685872366,2096827
2006-10-16,36.33195114135742,36.44706195129845,36.13530387241683,36.26000579101826,2311150
2006-10-17,36.3559455871582,36.45187202686107,36.04418739343995,36.092149519164956,3010332
2006-10-18,36.2264404296875,36.56697627498853,36.06816194217646,36.45186544343593,3069534
2006-10-19,36.64371109008789,36.677283252485616,36.22643331355143,36.22643331355143,3326674
2006-10-20,37.63654708862305,38.082604805154844,37.070586277931845,37.4542875581537,9566565
2006-10-23,38.413543701171875,38.792452673221234,37.650933485082646,37.650933485082646,6309020
2006-10-24,38.3176155090332,38.64855796180292,38.22648357359424,38.34639102051143,3823014
2006-10-25,38.111385345458984,38.346403668815626,37.8044216549206,38.25047943024336,2747930
2006-10-26,38.00588607788086,38.13059027387554,37.67014670497653,38.11140366633568,2861071
2006-10-27,37.86677169799805,38.24088408613319,37.833199529244574,37.98667917805381,2785604
2006-10-30,37.86198043823242,38.01066783538917,37.67013194403794,37.88596368825947,1427306
2006-10-31,37.81401443481445,38.17853353879161,37.46388527937705,37.88595980100824,3202051
2006-11-01,37.81401443481445,37.94351521866226,37.54542394459735,37.80921778530119,3480958
2006-11-02,37.83320617675781,38.034652354188495,37.689315424806516,37.814019576096136,3468280
2006-11-03,37.689327239990234,38.04904985613187,37.468698769238934,37.929142317418,2169544
2006-11-06,38.17375183105469,38.260087179581184,37.68932505264436,37.84280914413441,2552144
2006-11-07,38.09220504760742,38.437541991897646,38.020264045031695,38.13537490095983,2538151
2006-11-08,38.09220504760742,38.25048575688797,37.89076323798609,38.1017983483524,2070874
2006-11-09,37.84280014038086,38.31283685278544,37.68931608540853,38.15455614756361,3900874
